MJD,FLT,FLUXCAL,FLUXCALERR,PHOTFLAG,PHOTPROB,ZPFLUX,PSF,SKYSIG,SKYSIG_T,GAIN,XPIX,YPIX,EXPNUM,CCDNUM,SNID,ACTION,COMMENT,TIME,USER,OBJID_COPY,BATCH
58465.054,i,19.189,5.2778,4096,0.335,33.197,2.103,95.7,104.9,1.05,1956.32,2266.23,802526,22,5801487,Other,masked,07/20/20 21:39:00,ashandonay,284770039.0,396
58437.157,i,89.429,12.357,4096,0.62,31.687,1.994,74.9,23.5,0.93,829.53,1821.68,794094,4,5621846,Other,masked,07/20/20 22:04:42,ashandonay,273165655.0,401
58481.117,g,426.03,7.7252,4610,0.42,32.954,2.702,36.3,34.5,0.93,32.69,2897.51,807028,13,5875111,Other,masked,07/20/20 22:11:50,ashandonay,288668276.0,404
58453.253,g,42.191,3.8614,4608,0.476,31.6,1.702,19.4,8.5,1.01,2026.21,3628.67,798317,44,5755504,Other,masked,07/20/20 22:21:21,ashandonay,280074596.0,407
58371.368,r,47.485,6.4968,4610,0.315,31.765,1.996,35.5,17.6,0.99,2026.41,1938.95,771603,55,5919860,Other,masked,07/20/20 22:52:43,ashandonay,264493366.0,410
58465.130999999994,z,97.68,12.944,4096,0.307,31.445999999999998,1.548,63.1,52.7,0.98,23.44,538.55,802569,6,5772897,Other,masked,07/21/20 21:44:02,ashandonay,285022482.0,414
58410.355,r,65.958,10.156,4096,0.431,31.77,3.0069999999999997,36.5,14.9,0.96,1960.77,3999.29,785133,48,5565131,Other,mask,07/22/20 12:00:15,tabbutt,269607156.0,427
58452.295999999995,r,41.805,5.7233,4096,0.518,31.753,1.743,40.4,11.1,0.98,226.36,25.34,797966,9,5728303,Other,mask,07/22/20 12:01:18,tabbutt,283115949.0,429
58377.38400000001,r,77.551,10.252,4096,0.35,31.781,3.287,32.0,13.9,1.03,20.75,1009.03,774384,54,5819575,Other,mask,07/29/20 10:10:12,tabbutt,286811351.0,432
58449.33900000001,i,54.43,7.157,4096,0.315,31.677,1.291,64.6,28.6,1.04,22.7,959.36,796857,21,5726872,Other,masked,07/23/20 21:37:00,ashandonay,283065658.0,441
58448.166,i,146.2,8.3148,4098,0.44299999999999995,31.699,1.305,63.6,25.6,1.0,1601.56,3886.02,796369,16,5659486,Other,masked,07/24/20 00:15:17,ashandonay,275786114.0,451
58462.179000000004,r,43.698,7.1658,4096,0.485,31.77,2.6060000000000003,29.5,13.5,0.96,640.54,4072.12,801525,30,5768234,Other,masked,07/24/20 00:16:12,ashandonay,283154050.0,454
58464.165,z,120.81,15.472,4096,0.438,31.456,1.859,81.1,36.5,0.95,1788.01,65.47,802246,16,5719012,Other,masked,07/31/20 00:37:52,ashandonay,284299714.0,455
58437.154,i,159.65,10.07,4096,0.607,31.691,1.766,67.0,29.8,1.02,89.27,110.21,794092,26,5637944,Other,masked,07/31/20 00:22:36,ashandonay,273125332.0,469
58465.054,i,45.605,5.5176,4098,0.401,33.197,2.103,95.7,104.9,1.05,1954.91,1469.31,802526,22,5775276,Other,masked,07/31/20 00:24:53,ashandonay,284769986.0,470
58440.113,z,231.08,24.61,12800,0.825,31.471999999999998,1.964,96.8,40.9,0.95,37.79,2699.81,795259,46,5833972,Other,masked,07/28/20 22:53:18,ashandonay,274893857.0,473
58454.095,r,1083.6,6.5622,12800,0.935,31.765,1.755,32.2,14.2,1.01,370.82,572.61,798585,44,5656764,Other,looks like a mismatched template,07/30/20 10:39:02,ramorgan2,278679379.0,483
58454.057,r,51.993,5.3367,12800,0.88,31.759,1.892,29.8,15.1,0.98,1197.28,3618.18,798561,14,5658192,Other,lensy,08/05/20 21:38:00,ramorgan2,279050968.0,515
58482.048,i,83.111,9.0371,12288,0.86,31.701,1.924,55.1,27.4,1.01,108.83,2526.04,807289,6,5869273,Other,lensy,08/09/20 17:19:52,ramorgan2,288827611.0,543
58380.33,r,328.8,8.7629,12290,0.932,31.771,2.97,34.3,17.1,0.96,21.65,1234.83,775539,11,5495402,Other,,08/09/20 19:52:14,ramorgan2,267053691.0,592
58431.273,g,979.16,6.8279,12800,0.98,31.651,2.362,19.9,10.3,0.9,1866.34,816.16,792518,11,5572478,Other,looks like a mismatched template,08/10/20 18:23:55,ramorgan2,272757292.0,627
58410.302,g,77.059,6.9075,12288,0.923,31.641,2.938,26.0,13.3,0.95,1954.76,2356.51,785095,27,5529821,Other,lensy,08/18/20 09:49:31,ramorgan2,269745315.0,687
58409.298,r,167.34,8.2192,12290,0.887,31.752,2.7460000000000004,36.0,14.8,1.01,758.48,4076.15,784690,43,5519236,Other,masked,08/18/20 09:56:50,ramorgan2,269127436.0,704
58380.352,g,141.56,5.4879,12290,0.86,31.651,2.476,23.5,9.5,1.01,2027.98,2265.14,775553,35,5496986,Other,masked,08/18/20 21:33:59,ashandonay,267155538.0,735
